DateKey,Date,Day,WeekNr,Month,MonthShort,MonthNo,Quarter,Year
20080921,9/21/2008,Sunday,39,September,Sep,9,3,2008
20080922,9/22/2008,Monday,39,September,Sep,9,3,2008
20080923,9/23/2008,Tuesday,39,September,Sep,9,3,2008
20080924,9/24/2008,Wednesday,39,September,Sep,9,3,2008
20080925,9/25/2008,Thursday,39,September,Sep,9,3,2008
20080926,9/26/2008,Friday,39,September,Sep,9,3,2008
20080927,9/27/2008,Saturday,39,September,Sep,9,3,2008
20080928,9/28/2008,Sunday,40,September,Sep,9,3,2008
20080929,9/29/2008,Monday,40,September,Sep,9,3,2008
20080930,9/30/2008,Tuesday,40,September,Sep,9,3,2008
20081001,10/1/2008,Wednesday,40,October,Oct,10,4,2008
20081002,10/2/2008,Thursday,40,October,Oct,10,4,2008
20081003,10/3/2008,Friday,40,October,Oct,10,4,2008
20081004,10/4/2008,Saturday,40,October,Oct,10,4,2008
20081005,10/5/2008,Sunday,41,October,Oct,10,4,2008
20081006,10/6/2008,Monday,41,October,Oct,10,4,2008
20081007,10/7/2008,Tuesday,41,October,Oct,10,4,2008
20081008,10/8/2008,Wednesday,41,October,Oct,10,4,2008
20081009,10/9/2008,Thursday,41,October,Oct,10,4,2008
20081010,10/10/2008,Friday,41,October,Oct,10,4,2008
20081011,10/11/2008,Saturday,41,October,Oct,10,4,2008
20081012,10/12/2008,Sunday,42,October,Oct,10,4,2008
20081013,10/13/2008,Monday,42,October,Oct,10,4,2008
20081014,10/14/2008,Tuesday,42,October,Oct,10,4,2008
20081015,10/15/2008,Wednesday,42,October,Oct,10,4,2008
20081016,10/16/2008,Thursday,42,October,Oct,10,4,2008
20081017,10/17/2008,Friday,42,October,Oct,10,4,2008
20081018,10/18/2008,Saturday,42,October,Oct,10,4,2008
20081019,10/19/2008,Sunday,43,October,Oct,10,4,2008
20081020,10/20/2008,Monday,43,October,Oct,10,4,2008
20081021,10/21/2008,Tuesday,43,October,Oct,10,4,2008
20081022,10/22/2008,Wednesday,43,October,Oct,10,4,2008
20081023,10/23/2008,Thursday,43,October,Oct,10,4,2008
20081024,10/24/2008,Friday,43,October,Oct,10,4,2008
20081025,10/25/2008,Saturday,43,October,Oct,10,4,2008
20081026,10/26/2008,Sunday,44,October,Oct,10,4,2008
20081027,10/27/2008,Monday,44,October,Oct,10,4,2008
20081028,10/28/2008,Tuesday,44,October,Oct,10,4,2008
20081029,10/29/2008,Wednesday,44,October,Oct,10,4,2008
20081030,10/30/2008,Thursday,44,October,Oct,10,4,2008
20081031,10/31/2008,Friday,44,October,Oct,10,4,2008
20081101,11/1/2008,Saturday,44,November,Nov,11,4,2008
20081102,11/2/2008,Sunday,45,November,Nov,11,4,2008
20081103,11/3/2008,Monday,45,November,Nov,11,4,2008
20081104,11/4/2008,Tuesday,45,November,Nov,11,4,2008
20081105,11/5/2008,Wednesday,45,November,Nov,11,4,2008
20081106,11/6/2008,Thursday,45,November,Nov,11,4,2008
20081107,11/7/2008,Friday,45,November,Nov,11,4,2008
20081108,11/8/2008,Saturday,45,November,Nov,11,4,2008
20081109,11/9/2008,Sunday,46,November,Nov,11,4,2008
20081110,11/10/2008,Monday,46,November,Nov,11,4,2008
20081111,11/11/2008,Tuesday,46,November,Nov,11,4,2008
20081112,11/12/2008,Wednesday,46,November,Nov,11,4,2008
20081113,11/13/2008,Thursday,46,November,Nov,11,4,2008
20081114,11/14/2008,Friday,46,November,Nov,11,4,2008
20081115,11/15/2008,Saturday,46,November,Nov,11,4,2008
20081116,11/16/2008,Sunday,47,November,Nov,11,4,2008
20081117,11/17/2008,Monday,47,November,Nov,11,4,2008
20081118,11/18/2008,Tuesday,47,November,Nov,11,4,2008
20081119,11/19/2008,Wednesday,47,November,Nov,11,4,2008
20081120,11/20/2008,Thursday,47,November,Nov,11,4,2008
20081121,11/21/2008,Friday,47,November,Nov,11,4,2008
20081122,11/22/2008,Saturday,47,November,Nov,11,4,2008
20081123,11/23/2008,Sunday,48,November,Nov,11,4,2008
20081124,11/24/2008,Monday,48,November,Nov,11,4,2008
20081125,11/25/2008,Tuesday,48,November,Nov,11,4,2008
20081126,11/26/2008,Wednesday,48,November,Nov,11,4,2008
20081127,11/27/2008,Thursday,48,November,Nov,11,4,2008
20081128,11/28/2008,Friday,48,November,Nov,11,4,2008
20081129,11/29/2008,Saturday,48,November,Nov,11,4,2008
20081130,11/30/2008,Sunday,49,November,Nov,11,4,2008
20081201,12/1/2008,Monday,49,December,Dec,12,4,2008
20081202,12/2/2008,Tuesday,49,December,Dec,12,4,2008
20081203,12/3/2008,Wednesday,49,December,Dec,12,4,2008
20081204,12/4/2008,Thursday,49,December,Dec,12,4,2008
20081205,12/5/2008,Friday,49,December,Dec,12,4,2008
20081206,12/6/2008,Saturday,49,December,Dec,12,4,2008
20081207,12/7/2008,Sunday,50,December,Dec,12,4,2008
20081208,12/8/2008,Monday,50,December,Dec,12,4,2008
20081209,12/9/2008,Tuesday,50,December,Dec,12,4,2008
20081210,12/10/2008,Wednesday,50,December,Dec,12,4,2008
20081211,12/11/2008,Thursday,50,December,Dec,12,4,2008
20081212,12/12/2008,Friday,50,December,Dec,12,4,2008
20081213,12/13/2008,Saturday,50,December,Dec,12,4,2008
20081214,12/14/2008,Sunday,51,December,Dec,12,4,2008
20081215,12/15/2008,Monday,51,December,Dec,12,4,2008
20081216,12/16/2008,Tuesday,51,December,Dec,12,4,2008
20081217,12/17/2008,Wednesday,51,December,Dec,12,4,2008
20081218,12/18/2008,Thursday,51,December,Dec,12,4,2008
20081219,12/19/2008,Friday,51,December,Dec,12,4,2008
20081220,12/20/2008,Saturday,51,December,Dec,12,4,2008
20081221,12/21/2008,Sunday,52,December,Dec,12,4,2008
20081222,12/22/2008,Monday,52,December,Dec,12,4,2008
20081223,12/23/2008,Tuesday,52,December,Dec,12,4,2008
20081224,12/24/2008,Wednesday,52,December,Dec,12,4,2008
20081225,12/25/2008,Thursday,52,December,Dec,12,4,2008
20081226,12/26/2008,Friday,52,December,Dec,12,4,2008
20081227,12/27/2008,Saturday,52,December,Dec,12,4,2008
20081228,12/28/2008,Sunday,53,December,Dec,12,4,2008
20081229,12/29/2008,Monday,53,December,Dec,12,4,2008
20081230,12/30/2008,Tuesday,53,December,Dec,12,4,2008
20081231,12/31/2008,Wednesday,53,December,Dec,12,4,2008
20090101,1/1/2009,Thursday,1,January,Jan,1,1,2009
20090102,1/2/2009,Friday,1,January,Jan,1,1,2009
20090103,1/3/2009,Saturday,1,January,Jan,1,1,2009
20090104,1/4/2009,Sunday,2,January,Jan,1,1,2009
20090105,1/5/2009,Monday,2,January,Jan,1,1,2009
20090106,1/6/2009,Tuesday,2,January,Jan,1,1,2009
20090107,1/7/2009,Wednesday,2,January,Jan,1,1,2009
20090108,1/8/2009,Thursday,2,January,Jan,1,1,2009
20090109,1/9/2009,Friday,2,January,Jan,1,1,2009
20090110,1/10/2009,Saturday,2,January,Jan,1,1,2009
20090111,1/11/2009,Sunday,3,January,Jan,1,1,2009
20090112,1/12/2009,Monday,3,January,Jan,1,1,2009
20090113,1/13/2009,Tuesday,3,January,Jan,1,1,2009
20090114,1/14/2009,Wednesday,3,January,Jan,1,1,2009
20090115,1/15/2009,Thursday,3,January,Jan,1,1,2009
20090116,1/16/2009,Friday,3,January,Jan,1,1,2009
20090117,1/17/2009,Saturday,3,January,Jan,1,1,2009
20090118,1/18/2009,Sunday,4,January,Jan,1,1,2009
20090119,1/19/2009,Monday,4,January,Jan,1,1,2009
20090120,1/20/2009,Tuesday,4,January,Jan,1,1,2009
20090121,1/21/2009,Wednesday,4,January,Jan,1,1,2009
20090122,1/22/2009,Thursday,4,January,Jan,1,1,2009
20090123,1/23/2009,Friday,4,January,Jan,1,1,2009
20090124,1/24/2009,Saturday,4,January,Jan,1,1,2009
20090125,1/25/2009,Sunday,5,January,Jan,1,1,2009
20090126,1/26/2009,Monday,5,January,Jan,1,1,2009
20090127,1/27/2009,Tuesday,5,January,Jan,1,1,2009
20090128,1/28/2009,Wednesday,5,January,Jan,1,1,2009
20090129,1/29/2009,Thursday,5,January,Jan,1,1,2009
20090130,1/30/2009,Friday,5,January,Jan,1,1,2009
20090131,1/31/2009,Saturday,5,January,Jan,1,1,2009
20090201,2/1/2009,Sunday,6,February,Feb,2,1,2009
20090202,2/2/2009,Monday,6,February,Feb,2,1,2009
20090203,2/3/2009,Tuesday,6,February,Feb,2,1,2009
20090204,2/4/2009,Wednesday,6,February,Feb,2,1,2009
20090205,2/5/2009,Thursday,6,February,Feb,2,1,2009
20090206,2/6/2009,Friday,6,February,Feb,2,1,2009
20090207,2/7/2009,Saturday,6,February,Feb,2,1,2009
20090208,2/8/2009,Sunday,7,February,Feb,2,1,2009
20090209,2/9/2009,Monday,7,February,Feb,2,1,2009
20090210,2/10/2009,Tuesday,7,February,Feb,2,1,2009
20090211,2/11/2009,Wednesday,7,February,Feb,2,1,2009
20090212,2/12/2009,Thursday,7,February,Feb,2,1,2009
20090213,2/13/2009,Friday,7,February,Feb,2,1,2009
20090214,2/14/2009,Saturday,7,February,Feb,2,1,2009
20090215,2/15/2009,Sunday,8,February,Feb,2,1,2009
20090216,2/16/2009,Monday,8,February,Feb,2,1,2009
20090217,2/17/2009,Tuesday,8,February,Feb,2,1,2009
20090218,2/18/2009,Wednesday,8,February,Feb,2,1,2009
20090219,2/19/2009,Thursday,8,February,Feb,2,1,2009
20090220,2/20/2009,Friday,8,February,Feb,2,1,2009
20090221,2/21/2009,Saturday,8,February,Feb,2,1,2009
20090222,2/22/2009,Sunday,9,February,Feb,2,1,2009
20090223,2/23/2009,Monday,9,February,Feb,2,1,2009
20090224,2/24/2009,Tuesday,9,February,Feb,2,1,2009
20090225,2/25/2009,Wednesday,9,February,Feb,2,1,2009
20090226,2/26/2009,Thursday,9,February,Feb,2,1,2009
20090227,2/27/2009,Friday,9,February,Feb,2,1,2009
20090228,2/28/2009,Saturday,9,February,Feb,2,1,2009
20090301,3/1/2009,Sunday,10,March,Mar,3,1,2009
20090302,3/2/2009,Monday,10,March,Mar,3,1,2009
20090303,3/3/2009,Tuesday,10,March,Mar,3,1,2009
20090304,3/4/2009,Wednesday,10,March,Mar,3,1,2009
20090305,3/5/2009,Thursday,10,March,Mar,3,1,2009
20090306,3/6/2009,Friday,10,March,Mar,3,1,2009
20090307,3/7/2009,Saturday,10,March,Mar,3,1,2009
20090308,3/8/2009,Sunday,11,March,Mar,3,1,2009
20090309,3/9/2009,Monday,11,March,Mar,3,1,2009
20090310,3/10/2009,Tuesday,11,March,Mar,3,1,2009
20090311,3/11/2009,Wednesday,11,March,Mar,3,1,2009
20090312,3/12/2009,Thursday,11,March,Mar,3,1,2009
20090313,3/13/2009,Friday,11,March,Mar,3,1,2009
20090314,3/14/2009,Saturday,11,March,Mar,3,1,2009
20090315,3/15/2009,Sunday,12,March,Mar,3,1,2009
20090316,3/16/2009,Monday,12,March,Mar,3,1,2009
20090317,3/17/2009,Tuesday,12,March,Mar,3,1,2009
20090318,3/18/2009,Wednesday,12,March,Mar,3,1,2009
20090319,3/19/2009,Thursday,12,March,Mar,3,1,2009
20090320,3/20/2009,Friday,12,March,Mar,3,1,2009
20090321,3/21/2009,Saturday,12,March,Mar,3,1,2009
20090322,3/22/2009,Sunday,13,March,Mar,3,1,2009
20090323,3/23/2009,Monday,13,March,Mar,3,1,2009
20090324,3/24/2009,Tuesday,13,March,Mar,3,1,2009
20090325,3/25/2009,Wednesday,13,March,Mar,3,1,2009
20090326,3/26/2009,Thursday,13,March,Mar,3,1,2009
20090327,3/27/2009,Friday,13,March,Mar,3,1,2009
20090328,3/28/2009,Saturday,13,March,Mar,3,1,2009
20090329,3/29/2009,Sunday,14,March,Mar,3,1,2009
20090330,3/30/2009,Monday,14,March,Mar,3,1,2009
20090331,3/31/2009,Tuesday,14,March,Mar,3,1,2009
20090401,4/1/2009,Wednesday,14,April,Apr,4,2,2009
20090402,4/2/2009,Thursday,14,April,Apr,4,2,2009
20090403,4/3/2009,Friday,14,April,Apr,4,2,2009
20090404,4/4/2009,Saturday,14,April,Apr,4,2,2009
20090405,4/5/2009,Sunday,15,April,Apr,4,2,2009
20090406,4/6/2009,Monday,15,April,Apr,4,2,2009
20090407,4/7/2009,Tuesday,15,April,Apr,4,2,2009
20090408,4/8/2009,Wednesday,15,April,Apr,4,2,2009
20090409,4/9/2009,Thursday,15,April,Apr,4,2,2009
20090410,4/10/2009,Friday,15,April,Apr,4,2,2009
20090411,4/11/2009,Saturday,15,April,Apr,4,2,2009
20090412,4/12/2009,Sunday,16,April,Apr,4,2,2009
20090413,4/13/2009,Monday,16,April,Apr,4,2,2009
20090414,4/14/2009,Tuesday,16,April,Apr,4,2,2009
20090415,4/15/2009,Wednesday,16,April,Apr,4,2,2009
20090416,4/16/2009,Thursday,16,April,Apr,4,2,2009
20090417,4/17/2009,Friday,16,April,Apr,4,2,2009
20090418,4/18/2009,Saturday,16,April,Apr,4,2,2009
20090419,4/19/2009,Sunday,17,April,Apr,4,2,2009
20090420,4/20/2009,Monday,17,April,Apr,4,2,2009
20090421,4/21/2009,Tuesday,17,April,Apr,4,2,2009
20090422,4/22/2009,Wednesday,17,April,Apr,4,2,2009
20090423,4/23/2009,Thursday,17,April,Apr,4,2,2009
20090424,4/24/2009,Friday,17,April,Apr,4,2,2009
20090425,4/25/2009,Saturday,17,April,Apr,4,2,2009
20090426,4/26/2009,Sunday,18,April,Apr,4,2,2009
20090427,4/27/2009,Monday,18,April,Apr,4,2,2009
20090428,4/28/2009,Tuesday,18,April,Apr,4,2,2009
20090429,4/29/2009,Wednesday,18,April,Apr,4,2,2009
20090430,4/30/2009,Thursday,18,April,Apr,4,2,2009
20090501,5/1/2009,Friday,18,May,May,5,2,2009
20090502,5/2/2009,Saturday,18,May,May,5,2,2009
20090503,5/3/2009,Sunday,19,May,May,5,2,2009
20090504,5/4/2009,Monday,19,May,May,5,2,2009
20090505,5/5/2009,Tuesday,19,May,May,5,2,2009
20090506,5/6/2009,Wednesday,19,May,May,5,2,2009
20090507,5/7/2009,Thursday,19,May,May,5,2,2009
20090508,5/8/2009,Friday,19,May,May,5,2,2009
20090509,5/9/2009,Saturday,19,May,May,5,2,2009
20090510,5/10/2009,Sunday,20,May,May,5,2,2009
20090511,5/11/2009,Monday,20,May,May,5,2,2009
20090512,5/12/2009,Tuesday,20,May,May,5,2,2009
20090513,5/13/2009,Wednesday,20,May,May,5,2,2009
20090514,5/14/2009,Thursday,20,May,May,5,2,2009
20090515,5/15/2009,Friday,20,May,May,5,2,2009
20090516,5/16/2009,Saturday,20,May,May,5,2,2009
20090517,5/17/2009,Sunday,21,May,May,5,2,2009
20090518,5/18/2009,Monday,21,May,May,5,2,2009
20090519,5/19/2009,Tuesday,21,May,May,5,2,2009
20090520,5/20/2009,Wednesday,21,May,May,5,2,2009
20090521,5/21/2009,Thursday,21,May,May,5,2,2009
20090522,5/22/2009,Friday,21,May,May,5,2,2009
20090523,5/23/2009,Saturday,21,May,May,5,2,2009
20090524,5/24/2009,Sunday,22,May,May,5,2,2009
20090525,5/25/2009,Monday,22,May,May,5,2,2009
20090526,5/26/2009,Tuesday,22,May,May,5,2,2009
20090527,5/27/2009,Wednesday,22,May,May,5,2,2009
20090528,5/28/2009,Thursday,22,May,May,5,2,2009
20090529,5/29/2009,Friday,22,May,May,5,2,2009
20090530,5/30/2009,Saturday,22,May,May,5,2,2009
20090531,5/31/2009,Sunday,23,May,May,5,2,2009
20090601,6/1/2009,Monday,23,June,Jun,6,2,2009
20090602,6/2/2009,Tuesday,23,June,Jun,6,2,2009
20090603,6/3/2009,Wednesday,23,June,Jun,6,2,2009
20090604,6/4/2009,Thursday,23,June,Jun,6,2,2009
20090605,6/5/2009,Friday,23,June,Jun,6,2,2009
20090606,6/6/2009,Saturday,23,June,Jun,6,2,2009
20090607,6/7/2009,Sunday,24,June,Jun,6,2,2009
20090608,6/8/2009,Monday,24,June,Jun,6,2,2009
20090609,6/9/2009,Tuesday,24,June,Jun,6,2,2009
20090610,6/10/2009,Wednesday,24,June,Jun,6,2,2009
20090611,6/11/2009,Thursday,24,June,Jun,6,2,2009
20090612,6/12/2009,Friday,24,June,Jun,6,2,2009
20090613,6/13/2009,Saturday,24,June,Jun,6,2,2009
20090614,6/14/2009,Sunday,25,June,Jun,6,2,2009
20090615,6/15/2009,Monday,25,June,Jun,6,2,2009
20090616,6/16/2009,Tuesday,25,June,Jun,6,2,2009
20090617,6/17/2009,Wednesday,25,June,Jun,6,2,2009
20090618,6/18/2009,Thursday,25,June,Jun,6,2,2009
20090619,6/19/2009,Friday,25,June,Jun,6,2,2009
20090620,6/20/2009,Saturday,25,June,Jun,6,2,2009
20090621,6/21/2009,Sunday,26,June,Jun,6,2,2009
20090622,6/22/2009,Monday,26,June,Jun,6,2,2009
20090623,6/23/2009,Tuesday,26,June,Jun,6,2,2009
20090624,6/24/2009,Wednesday,26,June,Jun,6,2,2009
20090625,6/25/2009,Thursday,26,June,Jun,6,2,2009
20090626,6/26/2009,Friday,26,June,Jun,6,2,2009
20090627,6/27/2009,Saturday,26,June,Jun,6,2,2009
20090628,6/28/2009,Sunday,27,June,Jun,6,2,2009
20090629,6/29/2009,Monday,27,June,Jun,6,2,2009
20090630,6/30/2009,Tuesday,27,June,Jun,6,2,2009
20090701,7/1/2009,Wednesday,27,July,Jul,7,3,2009
20090702,7/2/2009,Thursday,27,July,Jul,7,3,2009
20090703,7/3/2009,Friday,27,July,Jul,7,3,2009
20090704,7/4/2009,Saturday,27,July,Jul,7,3,2009
20090705,7/5/2009,Sunday,28,July,Jul,7,3,2009
20090706,7/6/2009,Monday,28,July,Jul,7,3,2009
20090707,7/7/2009,Tuesday,28,July,Jul,7,3,2009
20090708,7/8/2009,Wednesday,28,July,Jul,7,3,2009
20090709,7/9/2009,Thursday,28,July,Jul,7,3,2009
20090710,7/10/2009,Friday,28,July,Jul,7,3,2009
20090711,7/11/2009,Saturday,28,July,Jul,7,3,2009
20090712,7/12/2009,Sunday,29,July,Jul,7,3,2009
20090713,7/13/2009,Monday,29,July,Jul,7,3,2009
20090714,7/14/2009,Tuesday,29,July,Jul,7,3,2009
20090715,7/15/2009,Wednesday,29,July,Jul,7,3,2009
20090716,7/16/2009,Thursday,29,July,Jul,7,3,2009
20090717,7/17/2009,Friday,29,July,Jul,7,3,2009
20090718,7/18/2009,Saturday,29,July,Jul,7,3,2009
20090719,7/19/2009,Sunday,30,July,Jul,7,3,2009
20090720,7/20/2009,Monday,30,July,Jul,7,3,2009
20090721,7/21/2009,Tuesday,30,July,Jul,7,3,2009
20090722,7/22/2009,Wednesday,30,July,Jul,7,3,2009
20090723,7/23/2009,Thursday,30,July,Jul,7,3,2009
20090724,7/24/2009,Friday,30,July,Jul,7,3,2009
20090725,7/25/2009,Saturday,30,July,Jul,7,3,2009
20090726,7/26/2009,Sunday,31,July,Jul,7,3,2009
20090727,7/27/2009,Monday,31,July,Jul,7,3,2009
20090728,7/28/2009,Tuesday,31,July,Jul,7,3,2009
20090729,7/29/2009,Wednesday,31,July,Jul,7,3,2009
20090730,7/30/2009,Thursday,31,July,Jul,7,3,2009
20090731,7/31/2009,Friday,31,July,Jul,7,3,2009
20090801,8/1/2009,Saturday,31,August,Aug,8,3,2009
20090802,8/2/2009,Sunday,32,August,Aug,8,3,2009
20090803,8/3/2009,Monday,32,August,Aug,8,3,2009
20090804,8/4/2009,Tuesday,32,August,Aug,8,3,2009
20090805,8/5/2009,Wednesday,32,August,Aug,8,3,2009
20090806,8/6/2009,Thursday,32,August,Aug,8,3,2009
20090807,8/7/2009,Friday,32,August,Aug,8,3,2009
20090808,8/8/2009,Saturday,32,August,Aug,8,3,2009
20090809,8/9/2009,Sunday,33,August,Aug,8,3,2009
20090810,8/10/2009,Monday,33,August,Aug,8,3,2009
20090811,8/11/2009,Tuesday,33,August,Aug,8,3,2009
20090812,8/12/2009,Wednesday,33,August,Aug,8,3,2009
20090813,8/13/2009,Thursday,33,August,Aug,8,3,2009
20090814,8/14/2009,Friday,33,August,Aug,8,3,2009
20090815,8/15/2009,Saturday,33,August,Aug,8,3,2009
20090816,8/16/2009,Sunday,34,August,Aug,8,3,2009
20090817,8/17/2009,Monday,34,August,Aug,8,3,2009
20090818,8/18/2009,Tuesday,34,August,Aug,8,3,2009
20090819,8/19/2009,Wednesday,34,August,Aug,8,3,2009
20090820,8/20/2009,Thursday,34,August,Aug,8,3,2009
20090821,8/21/2009,Friday,34,August,Aug,8,3,2009
20090822,8/22/2009,Saturday,34,August,Aug,8,3,2009
20090823,8/23/2009,Sunday,35,August,Aug,8,3,2009
20090824,8/24/2009,Monday,35,August,Aug,8,3,2009
20090825,8/25/2009,Tuesday,35,August,Aug,8,3,2009
20090826,8/26/2009,Wednesday,35,August,Aug,8,3,2009
20090827,8/27/2009,Thursday,35,August,Aug,8,3,2009
20090828,8/28/2009,Friday,35,August,Aug,8,3,2009
20090829,8/29/2009,Saturday,35,August,Aug,8,3,2009
20090830,8/30/2009,Sunday,36,August,Aug,8,3,2009
20090831,8/31/2009,Monday,36,August,Aug,8,3,2009
20090901,9/1/2009,Tuesday,36,September,Sep,9,3,2009
20090902,9/2/2009,Wednesday,36,September,Sep,9,3,2009
20090903,9/3/2009,Thursday,36,September,Sep,9,3,2009
20090904,9/4/2009,Friday,36,September,Sep,9,3,2009
20090905,9/5/2009,Saturday,36,September,Sep,9,3,2009
20090906,9/6/2009,Sunday,37,September,Sep,9,3,2009
20090907,9/7/2009,Monday,37,September,Sep,9,3,2009
20090908,9/8/2009,Tuesday,37,September,Sep,9,3,2009
20090909,9/9/2009,Wednesday,37,September,Sep,9,3,2009
20090910,9/10/2009,Thursday,37,September,Sep,9,3,2009
20090911,9/11/2009,Friday,37,September,Sep,9,3,2009
20090912,9/12/2009,Saturday,37,September,Sep,9,3,2009
20090913,9/13/2009,Sunday,38,September,Sep,9,3,2009
20090914,9/14/2009,Monday,38,September,Sep,9,3,2009
20090915,9/15/2009,Tuesday,38,September,Sep,9,3,2009
20090916,9/16/2009,Wednesday,38,September,Sep,9,3,2009
20090917,9/17/2009,Thursday,38,September,Sep,9,3,2009
20090918,9/18/2009,Friday,38,September,Sep,9,3,2009
20090919,9/19/2009,Saturday,38,September,Sep,9,3,2009
20090920,9/20/2009,Sunday,39,September,Sep,9,3,2009
20090921,9/21/2009,Monday,39,September,Sep,9,3,2009
20090922,9/22/2009,Tuesday,39,September,Sep,9,3,2009
20090923,9/23/2009,Wednesday,39,September,Sep,9,3,2009
20090924,9/24/2009,Thursday,39,September,Sep,9,3,2009
20090925,9/25/2009,Friday,39,September,Sep,9,3,2009
20090926,9/26/2009,Saturday,39,September,Sep,9,3,2009
20090927,9/27/2009,Sunday,40,September,Sep,9,3,2009
20090928,9/28/2009,Monday,40,September,Sep,9,3,2009
20090929,9/29/2009,Tuesday,40,September,Sep,9,3,2009
20090930,9/30/2009,Wednesday,40,September,Sep,9,3,2009
20091001,10/1/2009,Thursday,40,October,Oct,10,4,2009
20091002,10/2/2009,Friday,40,October,Oct,10,4,2009
20091003,10/3/2009,Saturday,40,October,Oct,10,4,2009
20091004,10/4/2009,Sunday,41,October,Oct,10,4,2009
20091005,10/5/2009,Monday,41,October,Oct,10,4,2009
20091006,10/6/2009,Tuesday,41,October,Oct,10,4,2009
20091007,10/7/2009,Wednesday,41,October,Oct,10,4,2009
20091008,10/8/2009,Thursday,41,October,Oct,10,4,2009
20091009,10/9/2009,Friday,41,October,Oct,10,4,2009
20091010,10/10/2009,Saturday,41,October,Oct,10,4,2009
20091011,10/11/2009,Sunday,42,October,Oct,10,4,2009
20091012,10/12/2009,Monday,42,October,Oct,10,4,2009
20091013,10/13/2009,Tuesday,42,October,Oct,10,4,2009
20091014,10/14/2009,Wednesday,42,October,Oct,10,4,2009
20091015,10/15/2009,Thursday,42,October,Oct,10,4,2009
20091016,10/16/2009,Friday,42,October,Oct,10,4,2009
20091017,10/17/2009,Saturday,42,October,Oct,10,4,2009
20091018,10/18/2009,Sunday,43,October,Oct,10,4,2009
20091019,10/19/2009,Monday,43,October,Oct,10,4,2009
20091020,10/20/2009,Tuesday,43,October,Oct,10,4,2009
20091021,10/21/2009,Wednesday,43,October,Oct,10,4,2009
20091022,10/22/2009,Thursday,43,October,Oct,10,4,2009
20091023,10/23/2009,Friday,43,October,Oct,10,4,2009
20091024,10/24/2009,Saturday,43,October,Oct,10,4,2009
20091025,10/25/2009,Sunday,44,October,Oct,10,4,2009
20091026,10/26/2009,Monday,44,October,Oct,10,4,2009
20091027,10/27/2009,Tuesday,44,October,Oct,10,4,2009
20091028,10/28/2009,Wednesday,44,October,Oct,10,4,2009
20091029,10/29/2009,Thursday,44,October,Oct,10,4,2009
20091030,10/30/2009,Friday,44,October,Oct,10,4,2009
20091031,10/31/2009,Saturday,44,October,Oct,10,4,2009
20091101,11/1/2009,Sunday,45,November,Nov,11,4,2009
20091102,11/2/2009,Monday,45,November,Nov,11,4,2009
20091103,11/3/2009,Tuesday,45,November,Nov,11,4,2009
20091104,11/4/2009,Wednesday,45,November,Nov,11,4,2009
20091105,11/5/2009,Thursday,45,November,Nov,11,4,2009
20091106,11/6/2009,Friday,45,November,Nov,11,4,2009
20091107,11/7/2009,Saturday,45,November,Nov,11,4,2009
20091108,11/8/2009,Sunday,46,November,Nov,11,4,2009
20091109,11/9/2009,Monday,46,November,Nov,11,4,2009
20091110,11/10/2009,Tuesday,46,November,Nov,11,4,2009
20091111,11/11/2009,Wednesday,46,November,Nov,11,4,2009
20091112,11/12/2009,Thursday,46,November,Nov,11,4,2009
20091113,11/13/2009,Friday,46,November,Nov,11,4,2009
20091114,11/14/2009,Saturday,46,November,Nov,11,4,2009
20091115,11/15/2009,Sunday,47,November,Nov,11,4,2009
20091116,11/16/2009,Monday,47,November,Nov,11,4,2009
20091117,11/17/2009,Tuesday,47,November,Nov,11,4,2009
